city,year,num_txn,num_cash_txn,total_cash_adj,median_cash_adj,median_non_cash_adj,total_amount_adj,median_amount_adj,num_investor_txn,investor_amount_adj,investor_median_adj,num_investor_cash_txn,investor_cash_adj,investor_cash_median_adj,investor_non_cash_adj,investor_non_cash_median_adj,num_non_investor_txn,non_investor_amount_adj,non_investor_median_adj,num_non_investor_cash_txn,non_investor_cash_adj,non_investor_cash_median_adj,non_investor_non_cash_adj,non_investor_non_cash_median_adj,p_non_investor_cash_amount_adj,p_investor_cash_amount_adj,p_investor_cash_txn,p_non_investor_cash_txn,p_investor_txn,p_non_investor_txn,p_non_investor_only_cash_amount_adj,p_investor_only_cash_amount_adj,p_investor_only_cash_txn,p_non_investor_only_cash_txn
Boxborough,2014,82,34,7208028.0,125890.0,,39054170,370149.0,16,5123326.0,126217.0,11,1741982.0,117715.0,3381344.0,817766.0,66,33930844.0,389605.0,23,5466046.0,134065.0,28464798.0,686673.0,75.83275203703427,24.16724796296574,32.35294117647059,67.64705882352942,19.51219512195122,80.48780487804879,16.109372345704102,34.00099857006953,68.75,34.84848484848485
Boxborough,2015,106,35,5854245.0,116362.0,,50602336,499973.0,23,4709996.0,127870.0,18,2208851.0,114124.5,2501145.0,639352.0,83,45892340.0,588204.0,17,3645394.0,121477.0,42246946.0,668122.5,62.269242233627054,37.730757766372946,51.42857142857142,48.57142857142857,21.69811320754717,78.30188679245283,7.943360482381155,46.897088659947904,78.26086956521739,20.481927710843372
Boxborough,2016,110,38,7887303.0,148380.5,,53877404,501189.5,19,2966486.0,144640.0,16,1897675.0,118358.0,1068811.0,396735.0,91,50910918.0,592275.0,22,5989628.0,154615.0,44921290.0,658984.0,75.94012807673295,24.059871923267053,42.10526315789473,57.89473684210527,17.272727272727273,82.72727272727273,11.764918479764988,63.97046876337862,84.21052631578947,24.175824175824175
Boxborough,2017,125,41,8290090.0,143833.0,,58190077,371064.0,29,9027384.0,143833.0,16,4002247.0,145041.0,5025137.0,138998.0,96,49162693.0,532422.5,25,4287843.0,135372.0,44874850.0,652686.0,51.72251447209861,48.27748552790139,39.02439024390244,60.97560975609756,23.200000000000003,76.8,8.721741504274389,44.334515957225264,55.172413793103445,26.041666666666668
Boxborough,2018,101,40,8025412.0,147791.0,,41459631,167304.0,25,5170739.0,144327.0,20,3767187.0,141729.0,1403552.0,150793.0,76,36288892.0,442796.0,20,4258225.0,151254.5,32030667.0,649039.0,53.059269729703594,46.940730270296406,50.0,50.0,24.752475247524753,75.24752475247524,11.734238124437638,72.85587224572735,80.0,26.31578947368421
Boxborough,2019,115,37,13296189.0,162543.0,,57455493,442789.0,19,5395632.0,165906.0,11,1750979.0,159180.0,3644653.0,451756.5,96,52059861.0,546479.5,26,11545210.0,168091.5,40514651.0,663622.0,86.83097088947818,13.169029110521818,29.72972972972973,70.27027027027027,16.52173913043478,83.47826086956522,22.17679759075807,32.4517869269068,57.89473684210527,27.083333333333332
Boxborough,2020,92,18,4412781.0,161349.5,,46885080,489820.5,10,2379836.0,156951.5,5,743801.0,151729.0,1636035.0,175918.0,82,44505244.0,593722.0,13,3668980.0,162724.0,40836264.0,632204.0,83.14439352417445,16.855606475825564,27.77777777777778,72.22222222222221,10.869565217391305,89.13043478260869,8.243927389770068,31.25429651454974,50.0,15.853658536585366
Boxborough,2021,128,47,14912250.0,180444.0,,64182250,304833.0,26,7264202.0,175105.0,15,3168447.0,151260.0,4095755.0,186850.0,102,56918048.0,463922.5,32,11743803.0,189519.5,45174245.0,759412.5,78.75272343207766,21.247276567922345,31.914893617021278,68.08510638297872,20.3125,79.6875,20.63282809698604,43.61727551078563,57.692307692307686,31.372549019607842
Boxborough,2022,95,21,7464600.0,195000.0,,54834337,425000.0,16,7765700.0,211500.0,9,4589700.0,205000.0,3176000.0,225000.0,79,47068637.0,465500.0,12,2874900.0,180000.0,44193737.0,680000.0,38.513785065509204,61.4862149344908,42.857142857142854,57.14285714285714,16.842105263157894,83.15789473684211,6.1078887837776135,59.10220585394749,56.25,15.18987341772152
Braintree,2000,480,46,19149809.0,282325.5,,202819416,389856.5,42,15271616.0,334855.5,10,3820729.0,230619.5,11450887.0,344098.5,438,187547800.0,393517.0,36,15329080.0,311153.0,172218720.0,398459.0,80.04821353570681,19.951786464293196,21.73913043478261,78.26086956521739,8.75,91.25,8.173425654686433,25.018498369786148,23.809523809523807,8.21917808219178
Braintree,2001,481,40,41764592.0,410003.0,,248426690,438184.0,45,46632146.0,429592.0,8,28155795.0,285249.5,18476351.0,457086.0,436,201794544.0,438184.0,32,13608797.0,429506.0,188185747.0,438184.0,32.58453237134461,67.41546762865539,20.0,80.0,9.355509355509357,90.64449064449065,6.743887485877716,60.37851013762051,17.77777777777778,7.339449541284404
Braintree,2002,509,56,32429418.0,426619.0,,267663516,467566.0,67,50229092.0,484142.0,15,14664211.0,426701.0,35564881.0,492347.0,442,217434424.0,464529.5,41,17765207.0,426537.0,199669217.0,467730.0,54.781146550332785,45.218853449667215,26.785714285714285,73.21428571428571,13.163064833005894,86.83693516699411,8.170374622925394,29.19465675389872,22.388059701492537,9.276018099547512
Braintree,2003,524,55,23254051.0,451033.0,,270295056,491671.0,57,30348808.0,468011.0,13,6505307.0,416604.0,23843501.0,471548.5,467,239946248.0,495208.0,42,16748744.0,452683.5,223197504.0,498353.0,72.02505920366306,27.97494079633695,23.636363636363637,76.36363636363637,10.877862595419847,89.12213740458014,6.980206666953176,21.43513181802725,22.807017543859647,8.993576017130621
Braintree,2004,733,73,30343220.0,448800.0,,389985165,509827.0,59,32539989.0,517436.0,10,3905577.0,370955.5,28634412.0,523523.0,674,357445176.0,509827.0,63,26437643.0,448952.0,331007533.0,514392.0,87.12866663458921,12.87133336541079,13.698630136986301,86.3013698630137,8.049113233287859,91.95088676671213,7.396279142958695,12.002391887716987,16.94915254237288,9.347181008902076
Braintree,2005,604,69,37634974.0,497752.0,,336135235,523677.0,63,37691439.0,509604.0,17,12519363.0,548120.0,25172076.0,505159.5,541,298443796.0,525899.0,52,25115611.0,485160.5,273328185.0,530343.0,66.73476378647159,33.265236213528404,24.637681159420293,75.36231884057972,10.43046357615894,89.56953642384106,8.415524576694501,33.21540204394955,26.984126984126984,9.611829944547134
Braintree,2006,560,68,27750595.0,429517.0,,280032803,483565.0,59,27457484.0,447414.0,27,11209129.0,415200.0,16248355.0,465310.5,501,252575319.0,486786.0,41,16541466.0,443835.0,236033853.0,491368.0,59.60760841344123,40.39239158655877,39.705882352941174,60.29411764705882,10.535714285714286,89.46428571428572,6.549122085836107,40.823583836013526,45.76271186440678,8.183632734530939
Braintree,2007,479,73,33917955.0,444542.0,,237161709,465711.0,57,25070631.0,430641.0,30,11850644.0,377768.0,13219987.0,451598.0,422,212091078.0,472767.0,43,22067311.0,458654.0,190023767.0,472767.0,65.0608534624213,34.939146537578694,41.0958904109589,58.9041095890411,11.899791231732777,88.10020876826722,10.404638991933455,47.26902964668101,52.63157894736842,10.189573459715639
Braintree,2008,380,72,29529096.0,393434.5,,173410996,434970.0,51,22677710.0,431587.0,35,14961630.0,431587.0,7716080.0,438492.0,329,150733286.0,435039.0,37,14567466.0,386702.0,136165820.0,441945.0,49.332583699819324,50.667416300180676,48.61111111111111,51.388888888888886,13.421052631578947,86.57894736842105,9.664398877365416,65.97504774512065,68.62745098039215,11.246200607902736
Braintree,2009,436,85,34046825.0,370416.0,,194194307,421726.0,60,25992488.0,421575.0,33,13299245.0,408231.0,12693243.0,463758.0,376,168201819.0,421726.0,52,20747580.0,369713.0,147454239.0,428755.0,60.9383694367977,39.06163056320229,38.82352941176471,61.1764705882353,13.761467889908257,86.23853211009175,12.33493200213251,51.165725266469295,55.00000000000001,13.829787234042554
Braintree,2010,377,90,56852273.0,357970.0,,191131457,425311.0,74,50515198.0,345565.0,45,37305050.0,317466.0,13210148.0,411134.0,303,140616259.0,446576.0,45,19547223.0,389868.0,121069036.0,452247.0,34.38248282526892,65.61751717473108,50.0,50.0,19.628647214854112,80.37135278514589,13.901111535046597,73.84916119699264,60.810810810810814,14.85148514851485
Braintree,2011,392,96,39583598.0,381575.0,,173645134,424825.5,44,16715695.0,334488.5,24,8275277.0,315305.5,8440418.0,380180.0,348,156929439.0,432499.0,72,31308321.0,410873.5,125621118.0,433894.0,79.0941768355671,20.905823164432906,25.0,75.0,11.224489795918368,88.77551020408163,19.95057218040523,49.50603011122182,54.54545454545454,20.689655172413794
Braintree,2012,514,121,44785841.0,351961.0,,224313147,428450.0,81,31634667.0,363908.0,45,16149783.0,348864.0,15484884.0,408538.0,433,192678480.0,435316.0,76,28636058.0,352822.5,164042422.0,446302.0,63.93998049517481,36.0600195048252,37.1900826446281,62.8099173553719,15.758754863813229,84.24124513618678,14.862094614821542,51.05090247986489,55.55555555555556,17.551963048498845
Braintree,2013,579,108,42955849.0,368485.5,,272560578,452036.0,66,28305015.0,391431.0,27,10167611.0,338791.0,18137404.0,445422.0,513,244255563.0,452171.0,81,32788238.0,380633.0,211467325.0,466305.0,76.33008952983329,23.669910470166705,25.0,75.0,11.398963730569948,88.60103626943005,13.423742574084176,35.9215884534949,40.909090909090914,15.789473684210526
Braintree,2014,546,109,45381035.0,402194.0,,257450539,446664.0,70,29758890.0,419192.5,32,11673529.0,374335.0,18085361.0,448299.0,476,227691649.0,457782.0,77,33707506.0,410696.0,193984143.0,460398.0,74.27663560339688,25.72336439660312,29.357798165137616,70.64220183486239,12.82051282051282,87.17948717948718,14.804015056344907,39.22703098133029,45.714285714285715,16.176470588235293
Braintree,2015,541,95,40268785.0,419415.0,,265641907,468006.0,90,40610426.0,412382.0,34,13942078.0,353881.5,26668348.0,421972.0,451,225031481.0,479514.0,61,26326707.0,434759.0,198704774.0,485843.0,65.37745551548178,34.62254448451822,35.78947368421053,64.21052631578948,16.635859519408502,83.3641404805915,11.69912177754365,34.33127739167277,37.77777777777778,13.52549889135255
Braintree,2016,570,123,57269171.0,410229.0,,299502495,498758.0,108,54016690.0,464468.5,45,20299144.0,386538.0,33717546.0,503122.0,462,245485805.0,501563.5,78,36970027.0,423944.0,208515778.0,511227.0,64.55484923991654,35.445150760083465,36.58536585365854,63.41463414634146,18.947368421052634,81.05263157894737,15.059944912089723,37.579392591437944,41.66666666666667,16.883116883116884
Braintree,2017,571,130,61954271.0,435124.0,,311065609,513688.0,92,49740246.0,497370.5,43,21309912.0,453254.0,28430334.0,525775.0,479,261325363.0,519731.0,87,40644359.0,435124.0,220681004.0,536048.5,65.60380478046461,34.39619521953539,33.07692307692307,66.92307692307692,16.112084063047284,83.88791593695272,15.553162744482632,42.84239366246801,46.73913043478261,18.16283924843424
Braintree,2018,572,103,46354372.0,432981.0,,323319869,525351.0,107,70195890.0,527660.0,32,14109935.0,428940.0,56085955.0,602710.0,465,253123979.0,525351.0,71,32244437.0,432981.0,220879542.0,542163.5,69.5607244986514,30.43927550134861,31.06796116504854,68.93203883495146,18.706293706293707,81.2937062937063,12.738594394488404,20.10079934879378,29.906542056074763,15.268817204301074
Braintree,2019,511,78,39154056.0,448393.0,,288712490,538072.0,60,32432573.0,490430.5,21,10873924.0,448393.0,21558649.0,504443.0,451,256279917.0,548161.0,57,28280132.0,448393.0,227999785.0,560492.0,72.22784786332225,27.77215213667774,26.923076923076923,73.07692307692307,11.741682974559687,88.25831702544032,11.034860761251144,33.52778701831643,35.0,12.638580931263856
Braintree,2020,543,84,42401705.0,456286.5,,312096175,575580.0,81,42247649.0,494768.0,31,14071661.0,428799.0,28175988.0,564097.0,462,269848526.0,578329.5,53,28330044.0,494768.0,241518482.0,582727.0,66.81345478914115,33.18654521085885,36.904761904761905,63.095238095238095,14.917127071823206,85.0828729281768,10.498498702194134,33.30755990706133,38.2716049382716,11.471861471861471
Braintree,2021,580,112,56276236.0,493818.5,,348389093,587244.0,59,32524645.0,523181.0,23,11320989.0,507165.0,21203656.0,544535.0,521,315864448.0,590447.0,89,44955247.0,480472.0,270909201.0,608598.0,79.88318017573172,20.116819824268276,20.535714285714285,79.46428571428571,10.172413793103448,89.82758620689654,14.232449167561903,34.80741757519567,38.983050847457626,17.08253358925144
Braintree,2022,435,88,46518783.0,487500.0,,271711818,590000.0,55,37710025.0,550000.0,16,7833000.0,457500.0,29877025.0,590000.0,380,234001793.0,598500.0,72,38685783.0,502950.0,195316010.0,610000.0,83.16164032064209,16.838359679357907,18.181818181818183,81.81818181818183,12.643678160919542,87.35632183908046,16.532259220765884,20.77166482918004,29.09090909090909,18.947368421052634
Brookline,2000,1077,198,195921449.0,663488.0,,924392004,640426.0,136,120590082.0,558245.0,39,31868368.0,393517.0,88721714.0,635118.0,941,803801922.0,643355.0,159,164053081.0,713822.0,639748841.0,640426.0,83.73410968392746,16.26589031607254,19.696969696969695,80.3030303030303,12.627669452181985,87.37233054781801,20.40964029941695,26.427022414662595,28.676470588235293,16.896918172157278
Brookline,2001,908,145,134867598.0,515339.0,,759192470,635797.0,91,84450356.0,647825.0,17,11178937.0,472551.0,73271419.0,688636.5,817,674742114.0,635797.0,128,123688661.0,524016.5,551053453.0,652980.0,91.71117661634338,8.288823383656615,11.724137931034482,88.27586206896552,10.022026431718063,89.97797356828194,18.331249589083747,13.237288188577914,18.681318681318682,15.66707466340269
Brookline,2002,1026,176,159017348.0,621999.0,,887520139,667951.0,105,92698915.0,697492.0,37,26991039.0,574405.0,65707876.0,747547.5,921,794821224.0,664669.0,139,132026309.0,623640.0,662794915.0,671424.0,83.02635571560405,16.973644284395938,21.022727272727273,78.97727272727273,10.23391812865497,89.76608187134502,16.61081825867297,29.116887721932883,35.23809523809524,15.092290988056462
Brookline,2003,969,150,148862114.0,672068.5,,847614828,666566.0,94,102784026.0,863863.0,31,27651489.0,783687.0,75132537.0,864649.0,875,744830802.0,658706.0,119,121210625.0,655876.0,623620177.0,658706.0,81.42476399334218,18.57523600665781,20.666666666666668,79.33333333333333,9.700722394220847,90.29927760577915,16.273578465676827,26.902515960991835,32.97872340425532,13.600000000000001
Brookline,2004,1203,191,186874620.0,669623.0,,1124034690,713757.0,132,133914071.0,703019.0,44,44023904.0,603421.5,89890167.0,731258.5,1071,990120619.0,715127.0,147,142850716.0,680276.0,847269903.0,722888.0,76.44201015632834,23.557989843671656,23.036649214659686,76.96335078534031,10.972568578553615,89.02743142144638,14.42760743072658,32.8747409971578,33.33333333333333,13.725490196078432
Brookline,2005,1040,186,195086937.0,756257.5,,1043618537,752184.0,121,158027815.0,740703.0,42,58923487.0,732555.5,99104328.0,770331.0,919,885590722.0,755517.0,144,136163450.0,767738.5,749427272.0,748110.0,69.79629292144763,30.203707078552366,22.58064516129032,77.41935483870968,11.634615384615385,88.36538461538461,15.375437729574587,37.286782076940064,34.710743801652896,15.669205658324264
Brookline,2006,931,153,155497498.0,783153.0,,876826469,730180.0,87,125950757.0,839286.0,33,43145108.0,808924.0,82805649.0,910603.0,844,750875712.0,720390.0,120,112352390.0,779932.0,638523322.0,715862.0,72.25350339720579,27.746496602794213,21.568627450980394,78.43137254901961,9.344790547798066,90.65520945220193,14.962847806162626,34.25553686826988,37.93103448275862,14.218009478672986
Brookline,2007,1012,176,201447180.0,691510.0,,991724388,720440.5,90,125310646.0,639772.0,29,50400144.0,606835.0,74910502.0,656229.0,922,866413742.0,726791.0,147,151047036.0,721146.0,715366706.0,726791.0,74.98096324803355,25.019036751966446,16.477272727272727,83.52272727272727,8.893280632411066,91.10671936758892,17.4335919062558,40.22016134207783,32.22222222222222,15.943600867678958
Brookline,2008,831,170,191553335.0,641510.5,,822020719,704626.0,101,153721858.0,883889.0,39,83095552.0,662917.0,70626306.0,919107.0,730,668298861.0,690539.0,131,108457783.0,640820.0,559841078.0,709390.0,56.62014863902004,43.37985136097996,22.941176470588236,77.05882352941177,12.154031287605296,87.84596871239471,16.228934288128315,54.05578170932594,38.613861386138616,17.945205479452056
Brookline,2009,830,188,162447744.0,653675.0,,747778059,714825.0,105,103354998.0,743643.0,49,40899802.0,569330.0,62455196.0,891950.0,725,644423061.0,705688.0,139,121547942.0,670544.0,522875119.0,714825.0,74.82279470744758,25.17720529255242,26.063829787234045,73.93617021276596,12.650602409638553,87.34939759036145,18.86151339950263,39.57215692655714,46.666666666666664,19.17241379310345
Brookline,2010,742,207,193403789.0,652143.0,,754213319,779027.0,98,120194021.0,864798.5,42,40431407.0,635839.0,79762614.0,965809.5,644,634019298.0,775306.0,165,152972382.0,659231.0,481046916.0,803837.0,79.09482166349905,20.905178336500946,20.28985507246377,79.71014492753623,13.20754716981132,86.79245283018868,24.127401560575212,33.63845111729809,42.857142857142854,25.62111801242236
Brookline,2011,678,238,228469977.0,742921.0,,719762817,835699.0,104,134562155.0,1037996.5,48,50014807.0,760360.5,84547348.0,1323654.5,574,585200662.0,823142.0,190,178455170.0,725132.5,406745492.0,852441.0,78.10880551714678,21.89119448285321,20.168067226890756,79.83193277310924,15.339233038348082,84.66076696165192,30.494697218917366,37.16855381812219,46.15384615384615,33.10104529616725
Brookline,2012,839,265,259993042.0,722666.0,,883721672,803343.0,109,122616072.0,755280.0,51,41427717.0,617956.0,81188355.0,1088290.0,730,761105600.0,805403.5,214,218565325.0,734681.5,542540275.0,823942.0,84.06583626957217,15.934163730427834,19.245283018867926,80.75471698113208,12.99165673420739,87.0083432657926,28.71681997872568,33.78653085543304,46.788990825688074,29.315068493150687
Brookline,2013,806,283,322769197.0,726173.0,,960576503,843602.0,147,202390037.0,959682.0,70,78253003.0,724148.0,124137034.0,1295773.0,659,758186466.0,832804.0,213,244516194.0,726173.0,513670272.0,877346.0,75.75574009932554,24.244259900674475,24.73498233215548,75.26501766784452,18.23821339950372,81.76178660049628,32.25013963781305,38.66445412033795,47.61904761904761,32.32169954476479
Brookline,2014,734,250,290355234.0,846896.5,,1010556993,990771.0,163,272710560.0,1111756.0,74,81463564.0,745465.0,191246996.0,1804968.0,571,737846433.0,980961.0,176,208891670.0,850166.0,528954763.0,1026739.0,71.94348354677842,28.056516453221576,29.599999999999998,70.39999999999999,22.20708446866485,77.79291553133515,28.310995439887147,29.87180401081645,45.39877300613497,30.823117338003502
Brookline,2015,847,271,365343731.0,905322.0,,1182545219,1022963.0,163,293889701.0,1208375.0,66,111821960.0,930896.5,182067741.0,1406574.0,684,888655518.0,997389.0,205,253521771.0,895093.0,635133747.0,1022963.0,69.39267037813221,30.607329621867795,24.354243542435423,75.64575645756457,19.244391971664697,80.7556080283353,28.52868922375836,38.04895497171573,40.49079754601227,29.97076023391813
Brookline,2016,802,257,320902718.0,886543.0,,1111122167,1067654.0,167,247628395.0,1109737.0,67,80313153.0,863475.0,167315242.0,1422084.5,635,863493772.0,1059861.0,190,240589565.0,892154.0,622904207.0,1122081.0,74.97274142751263,25.027258572487384,26.07003891050584,73.92996108949417,20.82294264339152,79.17705735660849,27.86233934759636,32.43293363024866,40.119760479041915,29.92125984251969
Brookline,2017,767,261,346638013.0,956064.0,,1081468859,1093853.0,161,263046404.0,1244938.0,67,91261039.0,797727.0,171785365.0,1737473.5,606,818422455.0,1086601.0,194,255376974.0,991115.0,563045481.0,1115512.5,73.67252419601193,26.327475803988065,25.67049808429119,74.32950191570882,20.990873533246415,79.00912646675359,31.203563934471962,34.693893401409134,41.61490683229814,32.01320132013201
